trial_within_subject,block,alien_id,eye_stalks,colour_green,slim_legs,arms_up,spots,category_feedback,agent_id,w1_true,w2_true,w3_true,w4_true,w5_true,c_true,log_c_true,bias_true,prob_cat1,sim_response,correct,feature_focus,performance
30,1,26,1,0,1,1,1,1,51,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.6550899741799001,1,1,slim_legs,0.5
31,1,20,1,0,0,1,1,1,51,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.6812177508819491,1,1,eye_stalks,0.5161290322580645
32,1,9,0,0,1,0,1,0,51,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.20184623221167478,0,1,eye_stalks,0.53125
1,1,30,0,1,1,0,1,0,52,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.5,1,0,colour_green,0
2,1,4,0,0,0,1,0,0,52,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.5,0,1,colour_green,0.5
3,1,13,1,0,1,0,0,0,52,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.5,1,0,colour_green,0.3333333333333333
4,1,31,1,0,1,1,0,0,52,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.5,0,1,colour_green,0.5
5,1,16,0,1,1,0,0,0,52,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.5,0,1,colour_green,0.6
6,1,21,1,1,0,1,0,0,52,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.5,1,0,spots,0.5
7,1,24,0,1,1,1,0,0,52,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.5,0,1,spots,0.5714285714285714
8,1,17,0,0,1,1,0,0,52,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.5,1,0,spots,0.5
9,1,25,0,1,1,1,1,0,52,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.5,1,0,spots,0.4444444444444444
10,1,7,1,0,0,0,0,0,52,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.5,1,0,spots,0.4
11,1,12,1,0,0,1,0,0,52,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.5,0,1,slim_legs,0.45454545454545453
12,1,8,0,0,0,1,1,0,52,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.5,0,1,slim_legs,0.5
13,1,10,0,1,0,0,1,0,52,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.5,1,0,slim_legs,0.46153846153846156
14,1,6,0,1,0,0,0,0,52,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.5,1,0,slim_legs,0.42857142857142855
15,1,29,1,1,1,1,0,0,52,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.5,1,0,slim_legs,0.4
16,1,5,0,0,1,0,0,0,52,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.5,0,1,eye_stalks,0.4375
17,1,27,1,1,0,1,1,1,52,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.5,0,0,eye_stalks,0.4117647058823529
18,1,3,0,0,0,0,1,0,52,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.09997026006853339,0,1,eye_stalks,0.4444444444444444
19,1,1,1,1,1,1,1,1,52,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.7938554806294005,1,1,eye_stalks,0.47368421052631576
20,1,32,1,0,1,0,1,1,52,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.4126038740013042,0,0,eye_stalks,0.45
21,1,22,1,1,0,0,1,1,52,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.7784119218034746,1,1,eye_stalks,0.47619047619047616
22,1,14,1,1,0,0,0,0,52,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.7747379064760687,1,0,eye_stalks,0.45454545454545453
23,1,11,1,0,0,0,1,1,52,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.6051701762967657,1,1,eye_stalks,0.4782608695652174
24,1,28,1,1,1,0,1,1,52,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.7491153582383253,1,1,eye_stalks,0.5
25,1,19,0,1,0,1,1,0,52,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.23617424794366426,0,1,eye_stalks,0.52
26,1,15,0,1,0,1,0,0,52,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.16823836948935875,1,0,slim_legs,0.5
27,1,18,0,0,1,1,1,0,52,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.15087130121418652,0,1,slim_legs,0.5185185185185185
28,1,23,1,1,1,0,0,0,52,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.7421024142518793,1,0,slim_legs,0.5
29,1,2,0,0,0,0,0,0,52,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.15637810558927176,1,0,slim_legs,0.4827586206896552
30,1,26,1,0,1,1,1,1,52,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.6550899741799001,1,1,slim_legs,0.5
31,1,20,1,0,0,1,1,1,52,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.6812177508819491,1,1,eye_stalks,0.5161290322580645
32,1,9,0,0,1,0,1,0,52,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.20184623221167478,0,1,eye_stalks,0.53125
1,1,30,0,1,1,0,1,0,53,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.5,1,0,colour_green,0
2,1,4,0,0,0,1,0,0,53,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.5,0,1,colour_green,0.5
3,1,13,1,0,1,0,0,0,53,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.5,1,0,colour_green,0.3333333333333333
4,1,31,1,0,1,1,0,0,53,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.5,0,1,colour_green,0.5
5,1,16,0,1,1,0,0,0,53,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.5,0,1,colour_green,0.6
6,1,21,1,1,0,1,0,0,53,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.5,1,0,spots,0.5
7,1,24,0,1,1,1,0,0,53,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.5,0,1,spots,0.5714285714285714
8,1,17,0,0,1,1,0,0,53,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.5,1,0,spots,0.5
9,1,25,0,1,1,1,1,0,53,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.5,1,0,spots,0.4444444444444444
10,1,7,1,0,0,0,0,0,53,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.5,1,0,spots,0.4
11,1,12,1,0,0,1,0,0,53,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.5,0,1,slim_legs,0.45454545454545453
12,1,8,0,0,0,1,1,0,53,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.5,0,1,slim_legs,0.5
13,1,10,0,1,0,0,1,0,53,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.5,1,0,slim_legs,0.46153846153846156
14,1,6,0,1,0,0,0,0,53,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.5,1,0,slim_legs,0.42857142857142855
15,1,29,1,1,1,1,0,0,53,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.5,1,0,slim_legs,0.4
16,1,5,0,0,1,0,0,0,53,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.5,0,1,eye_stalks,0.4375
17,1,27,1,1,0,1,1,1,53,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.5,0,0,eye_stalks,0.4117647058823529
18,1,3,0,0,0,0,1,0,53,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.09997026006853339,0,1,eye_stalks,0.4444444444444444
19,1,1,1,1,1,1,1,1,53,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.7938554806294005,1,1,eye_stalks,0.47368421052631576
20,1,32,1,0,1,0,1,1,53,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.4126038740013042,0,0,eye_stalks,0.45
21,1,22,1,1,0,0,1,1,53,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.7784119218034746,1,1,eye_stalks,0.47619047619047616
22,1,14,1,1,0,0,0,0,53,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.7747379064760687,1,0,eye_stalks,0.45454545454545453
23,1,11,1,0,0,0,1,1,53,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.6051701762967657,1,1,eye_stalks,0.4782608695652174
24,1,28,1,1,1,0,1,1,53,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.7491153582383253,1,1,eye_stalks,0.5
25,1,19,0,1,0,1,1,0,53,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.23617424794366426,0,1,eye_stalks,0.52
26,1,15,0,1,0,1,0,0,53,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.16823836948935875,1,0,slim_legs,0.5
27,1,18,0,0,1,1,1,0,53,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.15087130121418652,0,1,slim_legs,0.5185185185185185
28,1,23,1,1,1,0,0,0,53,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.7421024142518793,1,0,slim_legs,0.5
29,1,2,0,0,0,0,0,0,53,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.15637810558927176,1,0,slim_legs,0.4827586206896552
30,1,26,1,0,1,1,1,1,53,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.6550899741799001,1,1,slim_legs,0.5
31,1,20,1,0,0,1,1,1,53,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.6812177508819491,1,1,eye_stalks,0.5161290322580645
32,1,9,0,0,1,0,1,0,53,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.20184623221167478,0,1,eye_stalks,0.53125
1,1,30,0,1,1,0,1,0,54,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.5,1,0,colour_green,0
2,1,4,0,0,0,1,0,0,54,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.5,0,1,colour_green,0.5
3,1,13,1,0,1,0,0,0,54,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.5,1,0,colour_green,0.3333333333333333
4,1,31,1,0,1,1,0,0,54,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.5,0,1,colour_green,0.5
5,1,16,0,1,1,0,0,0,54,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.5,0,1,colour_green,0.6
6,1,21,1,1,0,1,0,0,54,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.5,1,0,spots,0.5
7,1,24,0,1,1,1,0,0,54,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.5,0,1,spots,0.5714285714285714
8,1,17,0,0,1,1,0,0,54,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.5,1,0,spots,0.5
9,1,25,0,1,1,1,1,0,54,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.5,1,0,spots,0.4444444444444444
10,1,7,1,0,0,0,0,0,54,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.5,1,0,spots,0.4
11,1,12,1,0,0,1,0,0,54,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.5,0,1,slim_legs,0.45454545454545453
12,1,8,0,0,0,1,1,0,54,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.5,0,1,slim_legs,0.5
13,1,10,0,1,0,0,1,0,54,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.5,1,0,slim_legs,0.46153846153846156
14,1,6,0,1,0,0,0,0,54,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.5,1,0,slim_legs,0.42857142857142855
15,1,29,1,1,1,1,0,0,54,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.5,1,0,slim_legs,0.4
16,1,5,0,0,1,0,0,0,54,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.5,0,1,eye_stalks,0.4375
17,1,27,1,1,0,1,1,1,54,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.5,0,0,eye_stalks,0.4117647058823529
18,1,3,0,0,0,0,1,0,54,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.09997026006853339,0,1,eye_stalks,0.4444444444444444
19,1,1,1,1,1,1,1,1,54,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.7938554806294005,1,1,eye_stalks,0.47368421052631576
20,1,32,1,0,1,0,1,1,54,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.4126038740013042,0,0,eye_stalks,0.45
21,1,22,1,1,0,0,1,1,54,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.7784119218034746,1,1,eye_stalks,0.47619047619047616
22,1,14,1,1,0,0,0,0,54,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.7747379064760687,1,0,eye_stalks,0.45454545454545453
23,1,11,1,0,0,0,1,1,54,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.6051701762967657,1,1,eye_stalks,0.4782608695652174
24,1,28,1,1,1,0,1,1,54,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.7491153582383253,1,1,eye_stalks,0.5
25,1,19,0,1,0,1,1,0,54,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.23617424794366426,0,1,eye_stalks,0.52
26,1,15,0,1,0,1,0,0,54,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.16823836948935875,1,0,slim_legs,0.5
27,1,18,0,0,1,1,1,0,54,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.15087130121418652,0,1,slim_legs,0.5185185185185185
28,1,23,1,1,1,0,0,0,54,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.7421024142518793,1,0,slim_legs,0.5
29,1,2,0,0,0,0,0,0,54,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.15637810558927176,1,0,slim_legs,0.4827586206896552
30,1,26,1,0,1,1,1,1,54,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.6550899741799001,1,1,slim_legs,0.5
31,1,20,1,0,0,1,1,1,54,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.6812177508819491,1,1,eye_stalks,0.5161290322580645
32,1,9,0,0,1,0,1,0,54,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.20184623221167478,0,1,eye_stalks,0.53125
1,1,30,0,1,1,0,1,0,55,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.5,1,0,colour_green,0
2,1,4,0,0,0,1,0,0,55,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.5,0,1,colour_green,0.5
3,1,13,1,0,1,0,0,0,55,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.5,1,0,colour_green,0.3333333333333333
4,1,31,1,0,1,1,0,0,55,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.5,0,1,colour_green,0.5
5,1,16,0,1,1,0,0,0,55,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.5,0,1,colour_green,0.6
6,1,21,1,1,0,1,0,0,55,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.5,1,0,spots,0.5
7,1,24,0,1,1,1,0,0,55,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.5,0,1,spots,0.5714285714285714
8,1,17,0,0,1,1,0,0,55,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.5,1,0,spots,0.5
9,1,25,0,1,1,1,1,0,55,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.5,1,0,spots,0.4444444444444444
10,1,7,1,0,0,0,0,0,55,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.5,1,0,spots,0.4
11,1,12,1,0,0,1,0,0,55,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.5,0,1,slim_legs,0.45454545454545453
12,1,8,0,0,0,1,1,0,55,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.5,0,1,slim_legs,0.5
13,1,10,0,1,0,0,1,0,55,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.5,1,0,slim_legs,0.46153846153846156
14,1,6,0,1,0,0,0,0,55,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.5,1,0,slim_legs,0.42857142857142855
15,1,29,1,1,1,1,0,0,55,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.5,1,0,slim_legs,0.4
16,1,5,0,0,1,0,0,0,55,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.5,0,1,eye_stalks,0.4375
17,1,27,1,1,0,1,1,1,55,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.5,0,0,eye_stalks,0.4117647058823529
18,1,3,0,0,0,0,1,0,55,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.09997026006853339,0,1,eye_stalks,0.4444444444444444
19,1,1,1,1,1,1,1,1,55,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.7938554806294005,1,1,eye_stalks,0.47368421052631576
20,1,32,1,0,1,0,1,1,55,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.4126038740013042,0,0,eye_stalks,0.45
21,1,22,1,1,0,0,1,1,55,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.7784119218034746,1,1,eye_stalks,0.47619047619047616
22,1,14,1,1,0,0,0,0,55,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.7747379064760687,1,0,eye_stalks,0.45454545454545453
23,1,11,1,0,0,0,1,1,55,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.6051701762967657,1,1,eye_stalks,0.4782608695652174
24,1,28,1,1,1,0,1,1,55,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.7491153582383253,1,1,eye_stalks,0.5
25,1,19,0,1,0,1,1,0,55,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.23617424794366426,0,1,eye_stalks,0.52
26,1,15,0,1,0,1,0,0,55,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.16823836948935875,1,0,slim_legs,0.5
27,1,18,0,0,1,1,1,0,55,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.15087130121418652,0,1,slim_legs,0.5185185185185185
28,1,23,1,1,1,0,0,0,55,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.7421024142518793,1,0,slim_legs,0.5
29,1,2,0,0,0,0,0,0,55,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.15637810558927176,1,0,slim_legs,0.4827586206896552
30,1,26,1,0,1,1,1,1,55,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.6550899741799001,1,1,slim_legs,0.5
31,1,20,1,0,0,1,1,1,55,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.6812177508819491,1,1,eye_stalks,0.5161290322580645
32,1,9,0,0,1,0,1,0,55,0.4,0.3,0.15,0.1,0.05,5,1.6094379124341003,0.5,0.20184623221167478,0,1,eye_stalks,0.53125
1,1,30,0,1,1,0,1,0,56,0.4,0.3,0.15,0.1,0.05,15,2.70805020110221,0.5,0.5,0,1,colour_green,1
2,1,4,0,0,0,1,0,0,56,0.4,0.3,0.15,0.1,0.05,15,2.70805020110221,0.5,0.5,1,0,colour_green,0.5
3,1,13,1,0,1,0,0,0,56,0.4,0.3,0.15,0.1,0.05,15,2.70805020110221,0.5,0.5,0,1,colour_green,0.6666666666666666
4,1,31,1,0,1,1,0,0,56,0.4,0.3,0.15,0.1,0.05,15,2.70805020110221,0.5,0.5,1,0,colour_green,0.5
5,1,16,0,1,1,0,0,0,56,0.4,0.3,0.15,0.1,0.05,15,2.70805020110221,0.5,0.5,0,1,colour_green,0.6
6,1,21,1,1,0,1,0,0,56,0.4,0.3,0.15,0.1,0.05,15,2.70805020110221,0.5,0.5,0,1,spots,0.6666666666666666
7,1,24,0,1,1,1,0,0,56,0.4,0.3,0.15,0.1,0.05,15,2.70805020110221,0.5,0.5,1,0,spots,0.5714285714285714
8,1,17,0,0,1,1,0,0,56,0.4,0.3,0.15,0.1,0.05,15,2.70805020110221,0.5,0.5,0,1,spots,0.625
9,1,25,0,1,1,1,1,0,56,0.4,0.3,0.15,0.1,0.05,15,2.70805020110221,0.5,0.5,1,0,spots,0.5555555555555556
10,1,7,1,0,0,0,0,0,56,0.4,0.3,0.15,0.1,0.05,15,2.70805020110221,0.5,0.5,1,0,spots,0.5
11,1,12,1,0,0,1,0,0,56,0.4,0.3,0.15,0.1,0.05,15,2.70805020110221,0.5,0.5,1,0,slim_legs,0.45454545454545453
12,1,8,0,0,0,1,1,0,56,0.4,0.3,0.15,0.1,0.05,15,2.70805020110221,0.5,0.5,0,1,slim_legs,0.5
13,1,10,0,1,0,0,1,0,56,0.4,0.3,0.15,0.1,0.05,15,2.70805020110221,0.5,0.5,0,1,slim_legs,0.5384615384615384
14,1,6,0,1,0,0,0,0,56,0.4,0.3,0.15,0.1,0.05,15,2.70805020110221,0.5,0.5,1,0,slim_legs,0.5
15,1,29,1,1,1,1,0,0,56,0.4,0.3,0.15,0.1,0.05,15,2.70805020110221,0.5,0.5,1,0,slim_legs,0.4666666666666667
16,1,5,0,0,1,0,0,0,56,0.4,0.3,0.15,0.1,0.05,15,2.70805020110221,0.5,0.5,1,0,eye_stalks,0.4375
17,1,27,1,1,0,1,1,1,56,0.4,0.3,0.15,0.1,0.05,15,2.70805020110221,0.5,0.5,0,0,eye_stalks,0.4117647058823529
18,1,3,0,0,0,0,1,0,56,0.4,0.3,0.15,0.1,0.05,15,2.70805020110221,0.5,2.400228294666905e-4,0,1,eye_stalks,0.4444444444444444
19,1,1,1,1,1,1,1,1,56,0.4,0.3,0.15,0.1,0.05,15,2.70805020110221,0.5,0.7704601909497684,1,1,eye_stalks,0.47368421052631576
20,1,32,1,0,1,0,1,1,56,0.4,0.3,0.15,0.1,0.05,15,2.70805020110221,0.5,0.03501851694775696,0,0,eye_stalks,0.45
21,1,22,1,1,0,0,1,1,56,0.4,0.3,0.15,0.1,0.05,15,2.70805020110221,0.5,0.9166084612072498,1,1,eye_stalks,0.47619047619047616
22,1,14,1,1,0,0,0,0,56,0.4,0.3,0.15,0.1,0.05,15,2.70805020110221,0.5,0.9040689805339309,1,0,eye_stalks,0.45454545454545453
23,1,11,1,0,0,0,1,1,56,0.4,0.3,0.15,0.1,0.05,15,2.70805020110221,0.5,0.4527227599128486,1,1,eye_stalks,0.4782608695652174
24,1,28,1,1,1,0,1,1,56,0.4,0.3,0.15,0.1,0.05,15,2.70805020110221,0.5,0.8803501778772935,1,1,eye_stalks,0.5
25,1,19,0,1,0,1,1,0,56,0.4,0.3,0.15,0.1,0.05,15,2.70805020110221,0.5,0.01833395926429335,0,1,eye_stalks,0.52
26,1,15,0,1,0,1,0,0,56,0.4,0.3,0.15,0.1,0.05,15,2.70805020110221,0.5,0.004934333070883653,0,1,eye_stalks,0.5384615384615384
27,1,18,0,0,1,1,1,0,56,0.4,0.3,0.15,0.1,0.05,15,2.70805020110221,0.5,0.0027635297817130587,0,1,eye_stalks,0.5555555555555556
28,1,23,1,1,1,0,0,0,56,0.4,0.3,0.15,0.1,0.05,15,2.70805020110221,0.5,0.8584137419454455,1,0,eye_stalks,0.5357142857142857
29,1,2,0,0,0,0,0,0,56,0.4,0.3,0.15,0.1,0.05,15,2.70805020110221,0.5,0.0049526727272238835,0,1,eye_stalks,0.5517241379310345
30,1,26,1,0,1,1,1,1,56,0.4,0.3,0.15,0.1,0.05,15,2.70805020110221,0.5,0.6067189871031156,0,0,eye_stalks,0.5333333333333333
31,1,20,1,0,0,1,1,1,56,0.4,0.3,0.15,0.1,0.05,15,2.70805020110221,0.5,0.6495583959002615,1,1,spots,0.5483870967741935
32,1,9,0,0,1,0,1,0,56,0.4,0.3,0.15,0.1,0.05,15,2.70805020110221,0.5,0.009512400112967528,0,1,spots,0.5625
1,1,30,0,1,1,0,1,0,57,0.4,0.3,0.15,0.1,0.05,15,2.70805020110221,0.5,0.5,0,1,colour_green,1
2,1,4,0,0,0,1,0,0,57,0.4,0.3,0.15,0.1,0.05,15,2.70805020110221,0.5,0.5,1,0,colour_green,0.5
3,1,13,1,0,1,0,0,0,57,0.4,0.3,0.15,0.1,0.05,15,2.70805020110221,0.5,0.5,0,1,colour_green,0.6666666666666666
4,1,31,1,0,1,1,0,0,57,0.4,0.3,0.15,0.1,0.05,15,2.70805020110221,0.5,0.5,1,0,colour_green,0.5
5,1,16,0,1,1,0,0,0,57,0.4,0.3,0.15,0.1,0.05,15,2.70805020110221,0.5,0.5,0,1,colour_green,0.6
6,1,21,1,1,0,1,0,0,57,0.4,0.3,0.15,0.1,0.05,15,2.70805020110221,0.5,0.5,0,1,spots,0.6666666666666666
7,1,24,0,1,1,1,0,0,57,0.4,0.3,0.15,0.1,0.05,15,2.70805020110221,0.5,0.5,1,0,spots,0.5714285714285714
8,1,17,0,0,1,1,0,0,57,0.4,0.3,0.15,0.1,0.05,15,2.70805020110221,0.5,0.5,0,1,spots,0.625
9,1,25,0,1,1,1,1,0,57,0.4,0.3,0.15,0.1,0.05,15,2.70805020110221,0.5,0.5,1,0,spots,0.5555555555555556
10,1,7,1,0,0,0,0,0,57,0.4,0.3,0.15,0.1,0.05,15,2.70805020110221,0.5,0.5,1,0,spots,0.5
11,1,12,1,0,0,1,0,0,57,0.4,0.3,0.15,0.1,0.05,15,2.70805020110221,0.5,0.5,1,0,slim_legs,0.45454545454545453
12,1,8,0,0,0,1,1,0,57,0.4,0.3,0.15,0.1,0.05,15,2.70805020110221,0.5,0.5,0,1,slim_legs,0.5
13,1,10,0,1,0,0,1,0,57,0.4,0.3,0.15,0.1,0.05,15,2.70805020110221,0.5,0.5,0,1,slim_legs,0.5384615384615384
14,1,6,0,1,0,0,0,0,57,0.4,0.3,0.15,0.1,0.05,15,2.70805020110221,0.5,0.5,1,0,slim_legs,0.5
15,1,29,1,1,1,1,0,0,57,0.4,0.3,0.15,0.1,0.05,15,2.70805020110221,0.5,0.5,1,0,slim_legs,0.4666666666666667
16,1,5,0,0,1,0,0,0,57,0.4,0.3,0.15,0.1,0.05,15,2.70805020110221,0.5,0.5,1,0,eye_stalks,0.4375
17,1,27,1,1,0,1,1,1,57,0.4,0.3,0.15,0.1,0.05,15,2.70805020110221,0.5,0.5,0,0,eye_stalks,0.4117647058823529
